日期,最高气温,最低气温,天气,风向
2013-03-23 星期六,23℃,13℃,小雨,南风 小于3级
2013-03-24 星期日,24℃,10℃,多云,南风 小于3级
2013-03-25 星期一,20℃,15℃,小雨,南风 小于3级
2013-03-26 星期二,23℃,13℃,多云,南风 小于3级
2013-03-27 星期三,25℃,13℃,阴转多云,南风 小于3级
2013-03-28 星期四,25℃,12℃,多云,南风 小于3级
2013-04-01 星期一,25℃,15℃,阵雨转多云,南风 小于3级
2013-04-02 星期二,23℃,15℃,小雨,南风 小于3级
2013-04-03 星期三,24℃,14℃,阴,南风 小于3级
2013-04-04 星期四,24℃,15℃,多云,南风 小于3级
2013-04-05 星期五,18℃,12℃,中雨转阵雨,南风~北风 小于3级~3-4级
2013-04-06 星期六,21℃,9℃,阴转多云,南风 小于3级
2013-04-07 星期日,21℃,9℃,多云,南风 小于3级
2013-04-08 星期一,22℃,10℃,多云,南风 小于3级
2013-04-09 星期二,19℃,13℃,阵雨转阴,微风 小于3级
2013-04-10 星期三,19℃,12℃,阵雨,南风 小于3级
2013-04-11 星期四,18℃,11℃,阵雨,微风 小于3级
2013-04-12 星期五,18℃,11℃,阵雨转多云,南风 小于3级
2013-04-13 星期六,24℃,10℃,多云,南风 小于3级
2013-04-14 星期日,25℃,12℃,多云,南风 小于3级
2013-04-15 星期一,27℃,14℃,多云,南风 小于3级
2013-04-16 星期二,30℃,16℃,多云转晴,南风 小于3级
2013-04-17 星期三,28℃,15℃,多云,南风 小于3级
2013-04-18 星期四,30℃,16℃,多云,南风 小于3级
2013-04-19 星期五,26℃,16℃,阵雨,南风 小于3级
2013-04-20 星期六,27℃,17℃,阵雨转多云,北风 3-4级
2013-04-21 星期日,25℃,14℃,多云,南风 小于3级
2013-04-22 星期一,25℃,16℃,阴转多云,南风 小于3级
2013-04-23 星期二,26℃,16℃,阴,微风 小于3级
2013-04-24 星期三,27℃,17℃,小雨,微风 小于3级
2013-04-25 星期四,27℃,16℃,阵雨转多云,微风 小于3级
2013-04-26 星期五,30℃,16℃,多云,南风 小于3级
2013-04-27 星期六,31℃,16℃,多云,南风 小于3级
2013-04-28 星期日,28℃,18℃,多云转雷阵雨,南风~北风 小于3级~3-4级
2013-05-01 星期三,25℃,18℃,阵雨,南风 小于3级
2013-05-02 星期四,24℃,17℃,小雨,微风 小于3级
2013-05-03 星期五,27℃,16℃,阵雨,微风 小于3级
2013-05-04 星期六,24℃,17℃,多云转阵雨,南风 小于3级
2013-05-05 星期日,24℃,16℃,小雨转阴,南风 小于3级
2013-05-06 星期一,23℃,16℃,小雨,微风 小于3级
2013-05-07 星期二,23℃,16℃,阴转小雨,微风 小于3级
2013-05-08 星期三,23℃,16℃,雷阵雨转阵雨,北风 3-4级
2013-05-09 星期四,23℃,16℃,中雨,微风 小于3级
2013-05-10 星期五,28℃,16℃,阴转多云,微风 小于3级
2013-05-11 星期六,30℃,15℃,晴,南风 小于3级
2013-05-12 星期日,30℃,16℃,多云,南风 小于3级
2013-05-13 星期一,29℃,16℃,多云,南风 小于3级
2013-05-14 星期二,29℃,18℃,阴,南风 小于3级
2013-05-15 星期三,26℃,19℃,中雨转小雨,南风~微风 小于3级
2013-05-16 星期四,24℃,17℃,中雨转小雨,微风 小于3级
2013-05-17 星期五,20℃,16℃,阵雨,微风 小于3级
2013-05-18 星期六,28℃,15℃,小雨转多云,微风 小于3级
2013-05-19 星期日,30℃,18℃,晴,南风 小于3级
2013-05-20 星期一,31℃,18℃,多云,南风 小于3级
2013-05-21 星期二,32℃,19℃,晴转多云,南风 小于3级
2013-05-22 星期三,33℃,19℃,晴,南风 小于3级
2013-05-23 星期四,30℃,20℃,多云转雷阵雨,南风 小于3级
2013-05-24 星期五,28℃,21℃,中雨,南风 小于3级
2013-05-25 星期六,28℃,18℃,阵雨转多云,南风 小于3级
2013-05-26 星期日,32℃,18℃,晴,微风~南风 小于3级
2013-05-27 星期一,32℃,20℃,多云转晴,南风 小于3级
2013-05-28 星期二,27℃,21℃,阴转阵雨,南风 小于3级
2013-06-01 星期六,30℃,18℃,多云,南风 小于3级
2013-06-02 星期日,32℃,18℃,多云,南风 小于3级
2013-06-03 星期一,32℃,20℃,晴,南风 小于3级
2013-06-04 星期二,34℃,21℃,多云,南风 小于3级
2013-06-05 星期三,29℃,20℃,阴转阵雨,微风 小于3级
2013-06-06 星期四,31℃,21℃,阵雨转多云,微风~南风 小于3级
2013-06-07 星期五,31℃,22℃,多云,南风 小于3级
2013-06-08 星期六,29℃,21℃,多云转中雨,南风 小于3级
2013-06-09 星期日,28℃,19℃,阵雨转多云,微风~南风 小于3级
2013-06-10 星期一,31℃,18℃,多云,南风 小于3级
2013-06-11 星期二,32℃,19℃,多云,南风 小于3级
2013-06-12 星期三,31℃,20℃,晴转多云,南风 小于3级
2013-06-13 星期四,31℃,20℃,多云,南风 小于3级
2013-06-14 星期五,30℃,22℃,多云转阵雨,南风 小于3级
2013-06-15 星期六,30℃,22℃,阵雨转多云,南风 小于3级
2013-06-16 星期日,31℃,24℃,多云,南风 小于3级
2013-06-17 星期一,32℃,23℃,多云,南风 小于3级
2013-06-18 星期二,32℃,24℃,多云,南风 小于3级
2013-06-19 星期三,31℃,24℃,中雨转多云,南风 小于3级
2013-06-20 星期四,28℃,22℃,大雨转暴雨,北风 3-4级
2013-06-21 星期五,29℃,23℃,大雨转阴,南风 3-4级
2013-06-22 星期六,29℃,23℃,阵雨,南风 小于3级
2013-06-23 星期日,29℃,23℃,阵雨转阴,南风 小于3级
2013-06-24 星期一,27℃,22℃,中雨,南风 小于3级
2013-06-25 星期二,29℃,22℃,阵雨转阴,南风 小于3级
2013-06-26 星期三,31℃,22℃,多云,南风 小于3级
2013-06-27 星期四,33℃,23℃,多云,南风 小于3级
2013-06-28 星期五,33℃,23℃,多云,南风 小于3级
2013-07-01 星期一,27℃,23℃,中雨,北风 3-4级
2013-07-02 星期二,29℃,23℃,中雨转多云,南风 小于3级
2013-07-03 星期三,32℃,24℃,阵雨,南风 小于3级
2013-07-04 星期四,30℃,24℃,阵雨,南风~北风 小于3级~3-4级
2013-07-05 星期五,31℃,23℃,阵雨转多云,北风 3-4级
2013-07-06 星期六,32℃,24℃,多云,南风 小于3级
2013-07-07 星期日,33℃,24℃,多云,南风 小于3级
2013-07-08 星期一,31℃,24℃,中雨,南风 小于3级
2013-07-09 星期二,28℃,23℃,大雨,北风 3-4级
2013-07-10 星期三,26℃,23℃,大雨,北风 3-4级
2013-07-11 星期四,24℃,21℃,暴雨转阵雨,北风 3-4级
2013-07-12 星期五,27℃,22℃,阵雨转多云,微风 小于3级
2013-07-13 星期六,29℃,24℃,阵雨转多云,微风~南风 小于3级
2013-07-14 星期日,33℃,24℃,雷阵雨转阵雨,南风 小于3级
2013-07-15 星期一,32℃,24℃,多云转雷阵雨,南风 小于3级
2013-07-16 星期二,31℃,24℃,暴雨,微风 小于3级
2013-07-17 星期三,27℃,22℃,中雨转阴,北风 3-4级
2013-07-18 星期四,27℃,22℃,大雨,微风 小于3级
2013-07-19 星期五,27℃,22℃,阵雨,微风 小于3级
2013-07-20 星期六,29℃,23℃,阴转多云,微风 小于3级
2013-07-21 星期日,30℃,23℃,多云,南风 小于3级
2013-07-22 星期一,27℃,23℃,大雨转阵雨,微风 小于3级
2013-07-23 星期二,29℃,23℃,多云,南风 小于3级
2013-07-24 星期三,30℃,23℃,阵雨,南风 小于3级
2013-07-25 星期四,32℃,24℃,中雨转多云,南风 小于3级
2013-07-26 星期五,32℃,24℃,多云转阵雨,南风 小于3级
2013-07-27 星期六,33℃,24℃,多云,南风 小于3级
2013-07-28 星期日,32℃,24℃,多云转雷阵雨,南风 小于3级
2013-08-01 星期四,32℃,24℃,中雨转多云,微风 小于3级
2013-08-02 星期五,33℃,24℃,多云,南风 小于3级
2013-08-03 星期六,33℃,23℃,多云,南风 小于3级
2013-08-04 星期日,34℃,25℃,多云,南风 小于3级
2013-08-05 星期一,33℃,24℃,多云,南风 小于3级
2013-08-06 星期二,33℃,24℃,阵雨,南风 小于3级
2013-08-07 星期三,30℃,24℃,大雨,微风 小于3级
2013-08-08 星期四,28℃,21℃,中雨转阴,北风 小于3级
2013-08-09 星期五,30℃,22℃,多云,南风 小于3级
2013-08-10 星期六,30℃,21℃,多云,南风 小于3级
2013-08-11 星期日,29℃,23℃,中雨转阵雨,南风 小于3级
2013-08-12 星期一,31℃,23℃,阵雨,南风 小于3级
2013-08-13 星期二,33℃,23℃,多云,南风 小于3级
2013-08-14 星期三,34℃,23℃,多云,南风 小于3级
2013-08-15 星期四,34℃,24℃,多云,南风 小于3级
2013-08-16 星期五,34℃,25℃,多云转雷阵雨,南风 小于3级
2013-08-17 星期六,34℃,24℃,多云,南风 小于3级
2013-08-18 星期日,35℃,24℃,多云,南风 小于3级
2013-08-19 星期一,35℃,24℃,多云,南风 小于3级
2013-08-20 星期二,34℃,25℃,晴,南风 小于3级
2013-08-21 星期三,33℃,24℃,多云,南风 小于3级
2013-08-22 星期四,34℃,24℃,多云转晴,南风 小于3级
2013-08-23 星期五,36℃,24℃,多云,南风 小于3级
2013-08-24 星期六,35℃,24℃,多云,南风 小于3级
2013-08-25 星期日,32℃,24℃,阵雨,南风 小于3级
2013-08-26 星期一,33℃,24℃,阵雨转多云,南风 小于3级
2013-08-27 星期二,31℃,24℃,阵雨转阴,南风~微风 小于3级
2013-08-28 星期三,29℃,24℃,暴雨,南风 小于3级
2013-09-01 星期日,27℃,20℃,阵雨转多云,南风 小于3级
2013-09-02 星期一,23℃,19℃,中雨,北风 3-4级
2013-09-03 星期二,23℃,19℃,阵雨转阴,微风 小于3级
2013-09-04 星期三,23℃,19℃,中雨,微风 小于3级
2013-09-05 星期四,22℃,18℃,阵雨,微风 小于3级
2013-09-06 周五,23℃,18℃,阵雨转阴,微风 小于3级
2013-09-07 星期六,23℃,18℃,阵雨转阴,微风 小于3级
2013-09-08 星期日,23℃,17℃,中雨,微风 小于3级
2013-09-09 星期一,26℃,18℃,阵雨转阴,微风 小于3级
2013-09-10 星期二,27℃,19℃,多云,微风 小于3级
2013-09-11 星期三,27℃,20℃,阵雨转阴,南风 小于3级
2013-09-12 星期四,28℃,19℃,阵雨转多云,南风 小于3级
2013-09-13 星期五,28℃,19℃,多云转晴,南风 小于3级
2013-09-14 星期六,30℃,19℃,多云,南风 小于3级
2013-09-15 星期日,31℃,21℃,多云,南风 小于3级
2013-09-16 星期一,28℃,21℃,阵雨转多云,南风 小于3级
2013-09-17 星期二,29℃,22℃,阵雨转多云,微风 小于3级
2013-09-18 星期三,28℃,22℃,阴转阵雨,微风 小于3级
2013-09-19 星期四,26℃,21℃,大雨转阵雨,北风 3-4级
2013-09-20 星期五,26℃,20℃,小雨转阴,微风 小于3级
2013-09-21 星期六,26℃,19℃,阵雨转阴,微风 小于3级
2013-09-22 星期日,25℃,19℃,阵雨,微风 小于3级
2013-09-23 星期一,26℃,20℃,中雨,微风 小于3级
2013-09-24 星期二,27℃,20℃,阴转多云,微风 小于3级
2013-09-25 星期三,24℃,19℃,多云转阴,微风 小于3级
2013-09-26 星期四,22℃,16℃,小雨,北风 3-4级
2013-09-27 星期五,23℃,14℃,小雨转多云,微风 小于3级
2013-09-28 星期六,26℃,14℃,多云,南风 小于3级
2013-10-01 星期二,25℃,15℃,阴转多云,南风 小于3级
2013-10-02 星期三,24℃,17℃,阴,微风 小于3级
2013-10-03 星期四,24℃,17℃,阵雨,东南风 小于3级
2013-10-04 星期五,22℃,16℃,阵雨,微风 小于3级
2013-10-05 星期六,23℃,17℃,阵雨,微风 小于3级
2013-10-06 星期日,24℃,17℃,多云,东南风 小于3级
2013-10-07 星期一,27℃,16℃,多云,南风 小于3级
2013-10-08 星期二,28℃,16℃,多云,南风 小于3级
2013-10-09 星期三,30℃,16℃,多云,南风 小于3级
2013-10-10 星期四,30℃,16℃,晴,南风 小于3级
2013-10-11 星期五,30℃,18℃,多云,东南风 小于3级
2013-10-12 星期六,29℃,17℃,多云,南风 小于3级
2013-10-13 星期六,29℃,17℃,多云,南风 小于3级
2013-10-14 星期一,29℃,17℃,多云,南风 小于3级
2013-10-15 星期二,23℃,16℃,阴~阵雨,南风 小于3级
2013-10-16 星期三,17℃,13℃,阵雨转阴,微风 小于3级
2013-10-17 星期四,17℃,12℃,阵雨转阴,微风 小于3级
2013-10-18 星期五,17℃,13℃,阵雨转阴,微风 小于3级
2013-10-19 星期六,19℃,12℃,阴转多云,微风 小于3级
2013-10-20 星期日,18℃,13℃,阴,微风 小于3级
2013-10-21 星期一,18℃,14℃,小雨,微风 小于3级
2013-10-22 星期二,22℃,15℃,阴转多云,南风 小于3级
2013-10-23 星期三,24℃,14℃,多云,南风 小于3级
2013-10-24 星期四,24℃,13℃,多云,南风 小于3级
2013-10-25 星期五,22℃,13℃,阴转多云,南风 小于3级
2013-10-26 星期六,19℃,14℃,阴,南风 小于3级
2013-10-27 星期日,20℃,13℃,阴,南风 小于3级
2013-10-28 星期一,20℃,14℃,阵雨转多云,东北风 小于3级
2013-11-01 星期五,18℃,12℃,阴转阵雨,微风 小于3级
2013-11-02 星期六,20℃,13℃,阵雨转多云,微风 小于3级
2013-11-03 星期日,17℃,13℃,小雨,微风 小于3级
2013-11-04 星期一,18℃,13℃,阵雨转阴,微风 小于3级
2013-11-05 星期二,19℃,13℃,阵雨转多云,微风 小于3级
2013-11-06 星期三,20℃,13℃,阴转多云,南风 小于3级
2013-11-07 星期四,18℃,13℃,阴,微风 小于3级
2013-11-08 星期五,17℃,12℃,阴转多云,微风 小于3级
2013-11-09 星期六,19℃,13℃,阴,南风 小于3级
2013-11-10 星期日,16℃,13℃,阵雨,南风~微风 小于3级
2013-11-11 星期一,17℃,12℃,阵雨转阴,东北风 小于3级
2013-11-12 星期二,17℃,11℃,小雨转阴,微风 小于3级
2013-11-13 星期三,15℃,11℃,阴转小雨,微风 小于3级
2013-11-14 星期四,16℃,10℃,阴转多云,微风~南风 小于3级
2013-11-15 星期五,18℃,8℃,多云,南风 小于3级
2013-11-16 星期六,19℃,8℃,多云,南风~微风 小于3级
2013-11-17 星期日,20℃,7℃,多云,南风 小于3级
2013-11-18 星期一,19℃,8℃,多云,东风 小于3级
2013-11-19 星期二,18℃,8℃,多云,东北风 小于3级
2013-11-20 星期三,18℃,9℃,多云,南风 小于3级
2013-11-21 星期四,16℃,11℃,阴,南风 小于3级
2013-11-22 星期五,15℃,11℃,阴转阵雨,微风 小于3级
2013-11-23 星期六,13℃,8℃,小雨,微风 小于3级
2013-11-24 星期日,15℃,6℃,阵雨,微风 小于3级
2013-11-25 星期一,14℃,5℃,多云,东风 小于3级
2013-11-26 星期二,13℃,6℃,阴,微风 小于3级
2013-11-27 星期三,14℃,6℃,多云,微风 小于3级
2013-11-28 星期四,15℃,5℃,多云,南风 小于3级
2013-12-01 星期日,15℃,4℃,多云,南风 小于3级
2013-12-02 星期一,15℃,4℃,多云,南风 小于3级
2013-12-03 星期二,17℃,3℃,多云转晴,南风 小于3级
2013-12-04 星期三,15℃,3℃,多云,南风 小于3级
2013-12-05 星期四,17℃,4℃,阴转多云,南风 小于3级
2013-12-06 星期五,17℃,4℃,多云,南风 小于3级
2013-12-07 星期六,15℃,2℃,多云,东风 小于3级
2013-12-08 星期日,13℃,5℃,阴转阵雨,微风 小于3级
2013-12-09 星期一,14℃,4℃,多云,微风 小于3级
2013-12-10 星期二,13℃,4℃,阴转多云,微风 小于3级
2013-12-11 星期三,12℃,5℃,多云,南风 小于3级
2013-12-12 星期四,11℃,2℃,多云,南风 小于3级
2013-12-13 星期五,14℃,3℃,多云,微风 小于3级
2013-12-14 星期六,11℃,6℃,小雨,微风 小于3级
2013-12-15 星期日,13℃,5℃,小雨转多云,微风 小于3级
2013-12-16 星期一,14℃,0℃,多云,南风 小于3级
2013-12-17 星期二,11℃,-1℃,晴,南风 小于3级
2013-12-18 星期三,11℃,1℃,多云,南风 小于3级
2013-12-19 星期四,10℃,3℃,阴转小雨,南风~微风 小于3级
2013-12-20 星期五,9℃,4℃,阵雨,微风 小于3级
2013-12-21 星期六,9℃,2℃,小雨转阴,微风 小于3级
2013-12-22 星期日,9℃,2℃,小雨转阴,微风 小于3级
2013-12-23 星期一,8℃,2℃,阵雨转阴,微风 小于3级
2013-12-24 星期二,7℃,3℃,阴转阵雨,微风 小于3级
2013-12-25 星期三,8℃,4℃,阵雨转阴,微风 小于3级
2013-12-26 星期四,7℃,4℃,阵雨转阴,微风 小于3级
2013-12-27 星期五,8℃,0℃,多云,微风 小于3级
2013-12-28 星期六,8℃,3℃,小雨,微风 小于3级
2012-01-01,9℃,5℃,小雨,北风 微风
2012-01-02,7℃,4℃,小雨,北风 微风
2012-01-03,6℃,2℃,阴,北风 微风
2012-01-04,7℃,0℃,阴~阵雨,北风 微风
2012-01-05,5℃,0℃,阴,北风 微风
2012-01-06,7℃,3℃,阴,南风 微风
2012-01-07,7℃,0℃,阵雨,北风 微风
2012-01-08,7℃,3℃,阴~阵雨,北风 微风
2012-01-09,8℃,3℃,阴,南风 微风
2012-01-10,7℃,3℃,小雨,北风 微风
2012-01-11,8℃,4℃,小雨,北风 微风
2012-01-12,7℃,3℃,阴~小雨,北风 微风
2012-01-13,7℃,3℃,阴~小雨,北风 微风
2012-01-14,9℃,3℃,阴,南风 微风
2012-01-16,8℃,4℃,阴~小雨,南风 微风
2012-01-17,9℃,4℃,阴,北风 微风
2012-01-18,8℃,4℃,阴~小雨,北风 微风
2012-01-19,8℃,4℃,小雨,北风 微风
2012-01-20,6℃,3℃,小雨,北风 微风
2012-01-21,5℃,2℃,小雨,北风 微风
2012-01-22,5℃,1℃,小雨~阴,北风 微风
2012-01-23,6℃,0℃,小雨,北风 微风
2012-01-24,7℃,1℃,阴,北风 微风
2012-01-25,8℃,1℃,多云~阴,南风 微风
2012-01-26,7℃,1℃,多云,南风 微风
2012-01-27,7℃,3℃,阴,北风 微风
2012-01-28,9℃,3℃,阴~多云,南风 微风
2012-01-29,9℃,4℃,阵雨~阴,北风 微风
2012-02-01,10℃,6℃,阴~小雨,南风~北风 微风
2012-02-02,8℃,2℃,小雨~阴,北风 微风
2012-02-03,9℃,2℃,阴~多云,南风 微风
2012-02-04,11℃,4℃,多云,南风 微风
2012-02-05,9℃,3℃,多云,南风 微风
2012-02-06,11℃,4℃,多云,南风 微风
2012-02-07,9℃,3℃,阴,北风~南风 微风
2012-02-08,6℃,4℃,小雨,北风 微风
2012-02-09,6℃,3℃,小雨,北风 微风
2012-02-10,7℃,2℃,多云,南风 微风
2012-02-11,8℃,2℃,多云,南风 微风
2012-02-12,9℃,3℃,阴,南风 微风
2012-02-13,9℃,2℃,多云~阴,南风 微风
2012-02-14,11℃,3℃,多云~阴,南风 微风
2012-02-15,11℃,3℃,多云~阴,南风 微风
2012-02-16,11℃,3℃,多云~阴,南风 微风
2012-02-17,11℃,3℃,多云~阴,南风 微风
2012-02-18,9℃,3℃,小雨~阴,南风 微风
2012-02-19,8℃,1℃,阴,北风 微风
2012-02-20,10℃,3℃,阴,北风 微风
2012-02-21,11℃,4℃,阴~多云,南风 微风
2012-02-22,13℃,5℃,多云,南风 微风
2012-02-23,14℃,2℃,多云,南风 微风
2012-02-24,11℃,6℃,阴~小雨,北风 微风
2012-02-25,9℃,6℃,小雨,北风 微风
2012-02-26,8℃,5℃,小雨,北风 微风
2012-02-27,9℃,3℃,阴~多云,南风 微风
2012-02-28,9℃,3℃,小雨,南风 微风
2012-03-01,10℃,4℃,小雨~阴,北风 微风
2012-03-02,12℃,4℃,阴~小雨,南风 微风
2012-03-03,12℃,6℃,阴~小雨,北风 微风
2012-03-04,11℃,6℃,小雨,北风 微风
2012-03-05,10℃,6℃,阴~小雨,北风 微风
2012-03-06,10℃,6℃,阴~小雨,北风 微风
2012-03-07,10℃,6℃,小雨,北风 微风
2012-03-08,9℃,5℃,小雨,北风 微风
2012-03-09,10℃,5℃,阴~小雨,北风 微风
2012-03-10,14℃,2℃,多云~阴,北风 微风
2012-03-11,13℃,5℃,多云~阴,南风 微风
2012-03-12,15℃,6℃,阴~多云,南风 微风
2012-03-13,15℃,5℃,多云,南风 微风
2012-03-14,17℃,9℃,阴,南风 微风
2012-03-15,15℃,8℃,多云,南风 微风
2012-03-16,17℃,8℃,阴~多云,南风 微风
2012-03-17,20℃,8℃,多云,南风 微风
2012-03-18,23℃,9℃,多云,南风 微风
2012-03-19,16℃,12℃,阴~小雨,北风 微风
2012-03-20,21℃,11℃,阴~小雨,北风 微风
2012-03-21,16℃,13℃,阴~小雨,北风 微风
2012-03-22,16℃,13℃,小雨~阴,北风 微风
2012-03-23,15℃,8℃,阴,北风 微风
2012-03-24,18℃,5℃,多云,南风 微风
2012-03-25,19℃,9℃,多云,南风 微风
2012-03-26,21℃,10℃,多云,南风 微风
2012-03-27,19℃,13℃,阴~阵雨,南风 微风
2012-03-28,19℃,13℃,多云,南风 微风
2012-04-01 周日,22℃,11℃,阵雨转多云,微风 小于3级
2012-04-02 周一,22℃,11℃,阵雨转多云,微风 小于3级
2012-04-03 周二,19℃,14℃,阵雨转多云,微风 小于3级
2012-04-04 周三,21℃,12℃,阵雨转多云,微风 小于3级
2012-04-05 周四,21℃,12℃,阵雨转多云,微风 小于3级
2012-04-06 周五,20℃,13℃,阵雨转多云,微风 小于3级
2012-04-07 周六,19℃,14℃,阵雨转多云,微风 小于3级
2012-04-08 周日,21℃,12℃,阵雨转多云,微风 小于3级
2012-04-09 周一,19℃,14℃,阵雨转多云,微风 小于3级
2012-04-10 周二,21℃,12℃,阵雨转多云,微风 小于3级
2012-04-11 周三,19℃,14℃,阵雨转多云,微风 小于3级
2012-04-12 星期四,21℃,12℃,阵雨转多云,微风 小于3级
2012-04-13 星期五,23℃,12℃,阴转多云,南风 小于3级
2012-04-14 星期六,24℃,13℃,多云,南风 小于3级
2012-04-15 星期日,21℃,15℃,多云,南风 小于3级
2012-04-16 星期一,20℃,14℃,阴转阵雨,微风 小于3级
2012-04-17 星期二,23℃,14℃,阴转阵雨,微风 小于3级
2012-04-18 星期三,25℃,14℃,阴,微风~南风 小于3级
2012-04-19 星期四,26℃,14℃,多云,南风 小于3级
2012-04-20 星期五,26℃,14℃,阵雨转多云,微风 小于3级
2012-04-21 星期六,29℃,12℃,多云转晴,南风 小于3级
2012-04-22 星期日,28℃,14℃,多云转晴,南风 小于3级
2012-04-23 星期一,25℃,18℃,多云转阴,微风 小于3级
2012-04-24 星期二,27℃,16℃,阵雨,北风 3-4级
2012-04-25 星期三,28℃,15℃,多云,南风 3-4级
2012-04-26 星期四,29℃,15℃,多云,南风 小于3级
2012-04-27 星期五,29℃,18℃,多云,南风 小于3级
2012-04-28 星期六,25℃,19℃,多云转阴,南风 小于3级
2012-05-01 星期二,27℃,17℃,阴转多云,微风 小于3级
2012-05-02 星期三,25℃,18℃,多云转阵雨,南风 小于3级
2012-05-03 星期四,25℃,18℃,阵雨转阴,南风 小于3级
2012-05-04 星期五,25℃,17℃,阵雨,微风 小于3级
2012-05-05 星期六,27℃,19℃,阵雨,南风 小于3级
2012-05-06 星期日,25℃,19℃,阵雨转阴,微风 小于3级
2012-05-07 星期一,27℃,19℃,阵雨转多云,南风 小于3级
2012-05-08 星期二,27℃,19℃,阵雨转多云,南风 小于3级
2012-05-09 星期三,32℃,20℃,多云,南风 小于3级
2012-05-10 星期四,28℃,21℃,阵雨,南风 小于3级
2012-05-11 星期五,26℃,21℃,大雨,微风 小于3级
2012-05-12 星期六,25℃,18℃,中雨转阵雨,北风~微风 3-4级~小于3级
2012-05-13 星期日,26℃,17℃,阴转多云,微风 小于3级
2012-05-14 星期一,26℃,18℃,阵雨转多云,微风 小于3级
2012-05-15 星期二,27℃,17℃,多云,南风 小于3级
2012-05-16 星期三,27℃,17℃,多云,南风 小于3级
2012-05-17 星期四,27℃,18℃,多云,南风 小于3级
2012-05-18 星期五,30℃,20℃,多云,南风 小于3级
2012-05-19 星期六,33℃,19℃,多云,南风 小于3级
2012-05-20 星期日,31℃,20℃,多云转中雨,南风~北风 小于3级
2012-05-21 星期一,22℃,18℃,小到中雨转阵雨,北风 3-4级
2012-05-22 星期二,22℃,18℃,阵雨转阴,微风 小于3级
2012-05-23 星期三,24℃,18℃,阴转阵雨,北风 小于3级
